time(%-of-session),avg_commits
0,3.288272553722649
5,0.49121511860312816
10,0.4147154630582512
15,0.36881532952873436
20,0.34399074648953454
25,0.33520501458618607
30,0.32245762351480306
35,0.3142179167694362
40,0.30772685133997296
45,0.2994054959728518
50,0.3032650943636936
55,0.3030915910424658
60,0.30133104263588967
65,0.30374307900354663
70,0.3107393452801143
75,0.331032429811953
80,0.3533667298876481
85,0.3954208731299489
90,0.48059569473621544
95,0.9256742390093301
100,2.6892895719400904
