time(minutes),avg_commits
0,4.363002594351167
30,1.3929682156483774
60,1.1482218136216973
90,1.056114691408809
120,1.011912511828621
150,1.0059052441654939
180,0.9916442134975623
210,1.0102083698126423
240,1.0291327653871924
270,1.0394608937813625
300,1.10288039640182
330,1.1395508281805657
360,1.177442672697604
390,1.2225103692667016
420,1.2620002374928068
450,1.3255675404490155
480,1.3524822180287415
510,1.4117829021372328
540,1.2066222317781123
570,1.1678856884331172
600,1.18430633486101
630,1.205864460396642
660,1.2310568295114657
690,1.3022805848954864
720,1.3131668683313167
750,1.37068891741549
780,1.4934687953555879
810,1.375911121561251
840,1.2737430167597765
870,1.124780876494024
900,1.072879223580158
930,0.8854311199207135
960,0.9014250508946748
990,0.6762548705019482
1020,0.6937090114160797
1050,0.6076688674454037
1080,0.6558656262399154
1110,0.6350717439293598
1140,0.7051502145922747
1170,0.7967057426917941
1200,0.7046263345195729
1230,0.7595953107435363
1260,0.8400133600534402
1290,0.8358026843297891
1320,0.9876588021778584
1350,1.110710216483099
1380,1.0679802955665025
1410,1.2519021180341352
1440,1.3460537727666955
1470,1.3168113293741435
1500,1.1930669234472797
1530,1.015272909364046
1560,1.2129217891708082
1590,1.1331692644243916
1620,1.1647092523632196
1650,1.0760286225402504
1680,1.0712742980561556
1710,1.2221864951768489
1740,1.080709979906229
1770,1.1243016759776536
1800,1.1483636363636363
1830,1.3274102079395085
1860,1.0757635858786196
1890,1.0558100791336944
1920,1.4146981627296589
1950,1.2816836262719704
1980,1.0559883154819865
2010,1.1928753180661578
2040,1.0490301724137931
2070,1.2952326249282022
2100,1.3972019464720196
2130,1.0799220272904484
2160,1.3363509749303621
2190,1.3493708364174686
2220,1.8087649402390438
2250,1.323454699407282
2280,1.4972727272727273
2310,1.2359223300970874
2340,0.9929006085192698
2370,1.0052742616033756
2400,0.9245901639344263
2430,1.110609480812641
2460,1.0662790697674418
2490,0.7473182359952324
2520,0.7469586374695864
2550,0.6847960444993819
2580,0.6452020202020202
2610,0.7522697795071336
2640,0.7536423841059603
2670,0.7913279132791328
2700,0.7880886426592798
2730,0.8778089887640449
2760,1.0043041606886658
2790,1.0571010248901904
2820,1.2029850746268658
2850,0.9923547400611621
2880,0.9732704402515723
2910,1.3904761904761904
2940,1.1042345276872965
2970,0.9833610648918469
3000,0.9177852348993288
3030,1.2203389830508475
3060,1.1304347826086956
3090,0.8918439716312057
3120,1.2694394213381555
3150,1.3777372262773722
3180,0.9035250463821892
3210,1.0647619047619048
3240,1.404669260700389
3270,1.1386138613861385
3300,0.8487903225806451
3330,0.9979550102249489
3360,1.2785862785862785
3390,1.1889596602972399
3420,0.9869565217391304
3450,0.8212669683257918
3480,1.1042654028436019
3510,0.9046454767726161
3540,1.0621890547263682
3570,0.9538461538461539
3600,1.1957671957671958
3630,1.1263736263736264
3660,0.9226361031518625
3690,1.3233532934131738
3720,1.049689440993789
3750,1.1725239616613419
3780,0.8655737704918033
3810,1.1317567567567568
3840,1.4172413793103449
3870,0.8028169014084507
3900,1.1218637992831542
3930,1.26007326007326
3960,1.0959409594095941
3990,1.0749063670411985
4020,0.7056603773584905
4050,0.6920152091254753
4080,1.1384615384615384
4110,1.2635658914728682
4140,1.1595330739299612
4170,0.9610894941634242
4200,0.7372549019607844
4230,1.1865079365079365
4260,0.8714859437751004
4290,0.8617886178861789
4320,0.8278688524590164
4350,1.1708333333333334
4380,0.7573221757322176
4410,0.9831932773109243
4440,0.9495798319327731
4470,1.371308016877637
4500,1.2796610169491525
4530,1.3793103448275863
4560,1.6565217391304348
4590,1.6140350877192982
4620,1.738938053097345
4650,1.4464285714285714
4680,1.0271493212669682
4710,0.7981651376146789
4740,0.7476635514018691
4770,0.7616822429906542
4800,1.0566037735849056
4830,1.4028436018957346
4860,0.7403846153846154
4890,1.1527093596059113
4920,1.50990099009901
4950,1.2462311557788945
4980,1.0255102040816326
5010,0.9270833333333334
5040,0.6774193548387096
5070,0.6888888888888889
5100,0.8651685393258427
5130,1.2034883720930232
5160,1.2544378698224852
5190,0.7195121951219512
5220,1.20125786163522
5250,1.4493670886075949
5280,1.4743589743589745
5310,0.5483870967741935
5340,0.4
5370,0.6710526315789473
5400,1.2364864864864864
5430,0.7687074829931972
5460,0.547945205479452
5490,0.7945205479452054
5520,0.4825174825174825
5550,0.9859154929577465
5580,0.6834532374100719
5610,0.7753623188405797
5640,0.7299270072992701
5670,1.1838235294117647
5700,0.8088235294117647
5730,1.6764705882352942
5760,0.9776119402985075
5790,1.1363636363636365
5820,0.9696969696969697
5850,1.0757575757575757
5880,0.8015267175572519
5910,1.1450381679389312
5940,0.9461538461538461
5970,1.023076923076923
6000,0.6484375
6030,1.1875
6060,1.188976377952756
6090,1.015748031496063
6120,1.224
6150,0.926829268292683
6180,1.0737704918032787
6210,1.0737704918032787
6240,0.9836065573770492
6270,1.975206611570248
6300,1.293103448275862
6330,1.6120689655172413
6360,1.2758620689655173
6390,1.5
6420,1.5855855855855856
6450,1.0
6480,1.0185185185185186
6510,0.8155339805825242
6540,0.8155339805825242
6570,0.7475728155339806
6600,0.87
6630,0.8686868686868687
6660,0.9791666666666666
6690,0.875
6720,1.1789473684210525
6750,0.6947368421052632
6780,0.9368421052631579
6810,0.5
6840,0.5425531914893617
6870,0.391304347826087
6900,0.7608695652173914
6930,0.6777777777777778
6960,0.5666666666666667
6990,0.7078651685393258
7020,1.0449438202247192
7050,0.6292134831460674
7080,0.5617977528089888
7110,0.6853932584269663
7140,1.125
7170,0.9069767441860465
7200,0.9069767441860465
7230,0.9759036144578314
7260,0.8795180722891566
7290,0.9156626506024096
7320,0.7804878048780488
7350,1.3780487804878048
7380,1.1219512195121952
7410,0.9390243902439024
7440,1.075
7470,0.6375
7500,1.1125
7530,0.8375
7560,0.8
7590,0.85
7620,0.7375
7650,1.2784810126582278
7680,1.3205128205128205
7710,1.0384615384615385
7740,1.1688311688311688
7770,0.8933333333333333
7800,0.9066666666666666
