time(minutes),avg_commits
0,2.962065690929561
1,0.3067628423545488
2,0.23453307267768506
3,0.19518451022481206
4,0.15795177666925436
5,0.13661750691309035
6,0.12720424720440562
7,0.11853127989554983
8,0.11114379555676375
9,0.10444455836366433
10,0.09394232541952964
11,0.08968296625961254
12,0.08456754680019252
13,0.08225662209351844
14,0.08470121369855954
15,0.07712372743035638
16,0.07618592638159932
17,0.07575950730384248
18,0.07231964926265444
19,0.07147586741962308
20,0.06738894226883739
21,0.06466740796991394
22,0.06562765127477271
23,0.06302040181084953
24,0.06373797429296442
25,0.0616065658074873
26,0.060788580908531696
27,0.05976648370963735
28,0.05894440176639976
29,0.05748292386960994
30,0.0567647500411097
31,0.05663288531109993
32,0.05609394266337855
33,0.05530416929956445
34,0.05292139533978315
35,0.05228631877606428
36,0.05232213742334304
37,0.05307734487306786
38,0.05206099062599301
39,0.054056279616418255
40,0.050413678985107555
41,0.05326251476436204
42,0.04979109251906233
43,0.05111648905881396
44,0.04818566306046768
45,0.050711047599011745
46,0.05025278423409727
47,0.04890910408814149
48,0.046990003509821
49,0.04552327479271398
50,0.04784099165143221
51,0.044858134076534634
52,0.047528617676308164
53,0.04559810658683589
54,0.04477118255246956
55,0.0444524794771872
56,0.04577884271472867
57,0.04095777857580658
58,0.04466659980320457
59,0.04447915787869469
60,0.045052306027829156
61,0.04171296410610962
62,0.041837074737192885
63,0.04205555801300482
64,0.0435067386043207
65,0.04353615291833454
66,0.04222862911457183
67,0.04294561195672313
68,0.04047610996517093
69,0.04075531255922093
70,0.039211456307923755
71,0.03952839518135468
72,0.04091907726107653
73,0.03813543506036723
74,0.03965754233893626
75,0.038682437317447006
76,0.03902182807992989
77,0.03908925700705948
78,0.039070925654762424
79,0.040667695213736386
80,0.040361053966796456
81,0.039381124229949147
82,0.03888371927620154
83,0.0361157703151208
84,0.039199362641100695
85,0.041176329674146736
86,0.04003522089693079
87,0.03896989183743643
88,0.039100684261974585
89,0.038942423036859096
90,0.0374331550802139
91,0.03756894928023678
92,0.03713772840945703
93,0.040355969820753006
94,0.03905221995020788
95,0.039612523248605085
96,0.03699637003835255
97,0.03651618781358428
98,0.039990859232175505
99,0.037091587423216554
100,0.03850031188371463
101,0.037821487383882094
102,0.037304486813563194
103,0.03823011890632905
104,0.03627182805034136
105,0.03539567976740165
106,0.0337483617300131
107,0.035845816269650756
108,0.037296617539140924
109,0.03523017654002309
110,0.03870415735418029
111,0.03688302532199207
112,0.036126235557199876
113,0.03359583845097897
114,0.03591887289054033
115,0.03590358738467232
116,0.035726717299130455
117,0.03545776193453133
118,0.03489085766131184
119,0.035686921375682974
120,0.035479151426481344
121,0.0387032492821823
122,0.03698438159560996
123,0.036764905149051494
124,0.03590214067278288
125,0.03544491893678876
126,0.03383485636339395
127,0.0329478559894128
128,0.035555112315501326
129,0.035390018076195996
130,0.039097754768694114
131,0.03624793434336421
132,0.03570694812498477
133,0.036546173515726525
134,0.03389438654873456
135,0.03481660770806181
136,0.03797325628512535
137,0.035616835378612224
138,0.0345651526538947
139,0.03276694713333665
140,0.034486324941779806
141,0.03331473174361286
142,0.03587920190303287
143,0.0344679916942864
144,0.03434089728044344
145,0.03331053029727196
146,0.0341334843600244
147,0.034797807840067
148,0.033192443842081996
149,0.03453443550396459
150,0.03446869338664099
151,0.03502732824483749
152,0.03725801145206067
153,0.03565165485816826
154,0.036245598509721394
155,0.03572107942783611
156,0.03383166101745643
157,0.03533335584343474
158,0.03461016069137549
159,0.035715498601944826
160,0.037066183397588444
161,0.032569099767770136
162,0.03167703281895902
163,0.0336136699408659
164,0.035181208105076585
165,0.03433502756322651
166,0.035329267541427956
167,0.036086434481134445
168,0.036165567221035026
169,0.03561361959855573
170,0.0352046596921831
171,0.03587911444301277
172,0.03417387353512565
173,0.03246791510023216
174,0.035011423619317736
175,0.03592696063129028
176,0.0344559760016802
177,0.03621128949554613
178,0.03296361563180263
179,0.03500929609563983
180,0.03571256735950731
181,0.03226195501417114
182,0.03732549655125151
183,0.03572237227280814
184,0.03360062950479227
185,0.03585099848264808
186,0.03294587085218626
187,0.036075661919043545
188,0.037821246701874034
189,0.034294817699435626
190,0.03399248647979193
191,0.036704541690131515
192,0.03252755287285175
193,0.03379833465932995
194,0.03558390349448218
195,0.03293600083795957
196,0.0367276623458476
197,0.03409866740840013
198,0.03456993679582303
199,0.03223850215220203
200,0.03467237097268057
201,0.03358412665915993
202,0.03431680804917801
203,0.03555675694229911
204,0.0336776975074115
205,0.03215685259032921
206,0.03486434670463545
207,0.03341941364119702
208,0.03398210368719752
209,0.03296165969596689
210,0.037265802836631064
211,0.036571283046538484
212,0.03178385043930152
213,0.03425292839349128
214,0.031433305569831115
215,0.03528617254769542
216,0.03424245529766652
217,0.03248566743077246
218,0.03432620426310034
219,0.03485831924916394
220,0.03542419789591353
221,0.03379203095756896
222,0.03513131166569936
223,0.03417283366613146
224,0.0358011120284256
225,0.03897928181851459
226,0.03426754106184862
227,0.03383550357410808
228,0.03530188513728767
229,0.03817532681024862
230,0.036076416790141806
231,0.03847461970321709
232,0.035604467498481236
233,0.03631071510595117
