time(%-of-session),avg_commits
0,3.570986342943854
10,0.7835307925869855
20,0.6791957610757205
30,0.6366755402842392
40,0.6071323473128248
50,0.6063566854061594
60,0.6050741216394363
70,0.6417717750920673
80,0.748787603017597
90,1.4062699337455455
100,2.6892895719400904
